seniorcitizen,tenure,monthlycharges,avg_monthly_spend,partner_Yes,dependents_Yes,multiplelines_No phone service,multiplelines_Yes,internetservice_Fiber optic,internetservice_No,onlinesecurity_No internet service,onlinesecurity_Yes,onlinebackup_No internet service,onlinebackup_Yes,deviceprotection_No internet service,deviceprotection_Yes,techsupport_No internet service,techsupport_Yes,streamingtv_No internet service,streamingtv_Yes,streamingmovies_No internet service,streamingmovies_Yes,contract_One year,contract_Two year,paperlessbilling_Yes,paymentmethod_Credit card (automatic),paymentmethod_Electronic check,paymentmethod_Mailed check
0,-0.2594354906780068,-0.17653909193657447,-0.2253029590805378,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
0,-0.9516816739185228,-0.1615829189350795,-0.1489429904270342,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1,0.7992939660427822,-0.5305018529719588,-0.5176728779920404,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,1.4508197855632678,0.6277706561438292,0.647675400082789,True,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
0,-0.5037576729981889,1.0216165451832002,1.0284699678354812,True,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1,0.758573602322752,1.0980592071908417,1.0460008336350328,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1.002895784642934,0.8238627021634315,0.7676336850043525,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,1.6137012404433893,0.08103944308917463,0.0040353023541899735,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,-0.8702409464784621,-0.626886078981594,-0.5736600857702091,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,1.1657772395230555,1.114677177192503,1.1491033736289644,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True
1,-0.4223169455581282,0.5629605731373504,0.5964450482093981,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.0843365120829946,-1.4677553610656522,-1.423306950612678,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.1657772395230555,1.300798441211109,1.3568747838053692,True,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False
0,-0.62591876415828,-0.9675544640156493,-0.8864539786486322,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,0.14776814652229667,0.9983513871808745,1.1356605923532843,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
1,1.0843365120829946,-0.023653767921291324,0.03696569779631185,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,-0.62591876415828,0.1857326540996401,0.19618578106580667,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
1,-0.8295205827584317,0.2837786771094415,0.14049654036595247,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,-1.2774445836787656,-1.4660935640654862,-1.4612897041989552,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,-1.2774445836787656,-1.4727407520661506,-1.4679149295103824,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0.3920903288424788,0.9102761461720702,0.9112508028611539,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1.6137012404433893,1.5234792392333694,1.5179452945244696,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False
0,1.002895784642934,0.9950277931805424,1.0329913935304726,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,False
0,1.0436161483629645,1.1429277261953275,1.1221198121729603,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False
0,1.5729808767233588,1.7112623002521414,1.8506697602868833,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
1,1.6137012404433893,0.6543594081464871,0.5690888069534694,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False
0,0.7992939660427822,-1.328164413051698,-1.362357253154274,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-0.8295205827584317,-0.5105602889699654,-0.4568779418810893,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1.6137012404433893,0.5829021371393436,0.6062176738029276,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,-0.5851984004382496,-0.5105602889699654,-0.535414466926969,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1.002895784642934,0.1857326540996401,0.25173785088556727,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,True,False,False
0,-0.21871512695797646,-0.2679379269457112,-0.1173504808401346,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.3408762181180675,1.325725396213601,1.3638858017792275,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.8702409464784621,-1.4744025490663168,-1.448340400181165,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,1.6137012404433893,-1.3248408190513656,-1.289954016283984,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-1.0331224013585834,-1.3198554280508674,-1.4215383523303906,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False
0,1.5322605130033284,1.0897502221900113,1.010652844051535,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
1,0.47353105628253944,0.677624566148813,0.6180523171228037,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0.9621754209229036,0.5363718211346925,0.5505900999703219,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False
0,-1.2774445836787656,-1.502653098069141,-1.497728443411806,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.5444780367182193,-0.8329489070021932,-0.907385998556718,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-0.8295205827584317,0.4499583771260538,0.36464999673591453,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.1779947632379461,-0.34604238595351905,-0.45774553090996656,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,1.6137012404433893,1.3091074262119398,1.214680206744789,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False
1,-1.1145631287986442,-0.47898614596680894,-0.5735095124676766,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.0965540357978854,1.0049985751815391,1.0042878954487708,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
0,0.758573602322752,-1.0157465770204666,-0.9878783837838672,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,1.3286586944031769,1.3124310202122718,1.3267579966645953,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,0.6771328748826912,0.6560212051466532,0.49575452975877515,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-0.7888002190384014,0.544680806135523,0.28127196088553047,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False
0,0.880734693482843,1.4952286902305454,1.6029383470150502,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,1.002895784642934,-1.462769970065154,-1.492614234399476,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,-1.2774445836787656,-0.6850489739874083,-0.6828257301062296,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.2774445836787656,-1.2982520670487077,-1.2940027650854118,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,-1.2774445836787656,-0.5421344319731216,-0.5403833859105394,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1.5322605130033284,0.48651791112970877,0.471099226992677,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False
0,0.7992939660427822,0.04946530008601819,-0.023934332066863177,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0,0.9621754209229036,0.8570986421667539,0.8813189813648836,True,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False
0,-0.8702409464784621,-1.16863190103575,-1.1020218043565482,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,1.4100994218432374,-1.3181936310507012,-1.3186001501035847,False,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.2774445836787656,-1.5142856770703037,-1.509322587706804,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,-1.0738427650786138,0.8753784091685812,0.36837668597359285,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,-1.2367242199587352,0.4981504901308714,0.4948080689999999,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
0,1.6137012404433893,0.6759627691486464,0.6866635519767529,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
0,0.35136996512244845,-0.9758634490164798,-1.0041895554257745,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
0,-0.38159658183809786,-0.29785027294870164,-0.23288651547798292,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0,-0.4223169455581282,0.5064594751317021,0.4241139034610182,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,0.758573602322752,1.397182667220744,1.4263017571488341,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False
0,-0.0965540357978854,0.13920233809498894,0.1057969227973512,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False
0,0.3106496014024181,0.8255244991635975,0.7433782411531185,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,True,False,False
0,1.3286586944031769,1.1495749141959914,1.0895749305154925,True,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False
0,0.47353105628253944,-1.504314895069307,-1.5163242462745627,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,-0.9109613101984924,-0.1698919039359101,-0.0287503612355544,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True
0,1.2879383306831464,0.9917041991802098,0.9336774863093228,True,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False
0,1.0436161483629645,1.3855500882195813,1.3647972462096436,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False
0,-0.7073594915983407,-1.504314895069307,-1.615878294798929,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0,1.5729808767233588,1.395520870220578,1.2527665041886946,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0,-1.1552834925186746,1.1080299891918384,1.1366267710445341,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False
0,1.6137012404433893,0.7258166791536301,0.7764261532447735,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False
0,-0.30015585439803716,0.9950277931805424,0.9845447240207168,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
0,0.47353105628253944,0.42503142212356193,0.46793073449795897,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True
0,1.6137012404433893,1.1894580421999785,1.2248250830029124,True,False,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False
0,0.025607055362205634,-0.6717545979860794,-0.6771541357108409,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,1.4100994218432374,1.3572995392167568,1.3710435584162162,True,False,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,True,False
0,0.758573602322752,0.544680806135523,0.5347542804365477,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False
0,0.9214550572028734,0.8321716871642622,0.8417891873557597,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,-0.8702409464784621,-1.4577845790646555,-1.5361246355575788,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-1.1960038562387048,-1.1636465100352518,-1.0759224319175917,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,1.4100994218432374,-1.5076384890696393,-1.5104103112653968,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False
0,1.6137012404433893,0.7573908221567865,0.8282547387539612,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False
1,-1.2774445836787656,0.21232140610229844,0.21157968693647647,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.3106496014024181,0.21896859410296257,0.21257347073319016,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True
0,-1.2367242199587352,-1.3447823830533592,-1.5084944345428757,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0.9621754209229036,-0.6617838159850825,-0.6280788905908181,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,-0.8295205827584317,1.0282637331838649,1.1231002693670367,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True,False
0,1.6137012404433893,0.12092257109316168,0.08852992932944358,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False
0,-0.8295205827584317,-1.4943441130683104,-1.587030959588755,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0.7992939660427822,-0.681725379987076,-0.6953754357442221,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False
0,-1.1552834925186746,-1.3165318340505352,-1.3176051302573724,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.0738427650786138,-0.518869273970796,-0.5130543315009012,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-1.0738427650786138,-0.5587524019747828,-0.46088068217340994,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
1,1.369379058123207,1.5334500212343665,1.5848834926836142,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False
0,0.9214550572028734,-1.5076384890696393,-1.4930606710333005,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,-0.8295205827584317,-1.4943441130683104,-1.5115309961439467,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-1.1960038562387048,0.32033821111309646,0.3893565661264462,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.7888002190384014,-0.29120308494803704,-0.19714575150697108,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0.8400143297628127,1.3057838322116073,1.333774100653685,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,False
0,-0.8702409464784621,-1.4860351280674797,-1.4295187373646099,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,-0.7888002190384014,0.7042133181514708,0.9523308400256918,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1.6137012404433893,0.5945347161405068,0.578060466229361,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False
0,-0.8295205827584317,1.1612074931971548,1.2734100686200467,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False
0,-0.8295205827584317,-0.2130986259402292,-0.10104813244650661,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False
0,0.6364125111626608,-1.2783105030467143,-1.2861008036462616,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-0.7888002190384014,0.29873485011093664,0.29235647246426455,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,-0.5851984004382496,-0.31779183695069496,-0.1980800781534545,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False
1,-1.0738427650786138,0.32033821111309646,0.25133103880504126,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1,0.5549717837226001,0.5197538511330312,0.4508799446524915,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,-0.9109613101984924,0.5014740841312035,0.7941026224437349,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
0,0.06632741908223598,0.17410007509847744,0.2086567934167289,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,1.0843365120829946,0.7308020701541287,0.7663861607913096,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False
0,-1.2774445836787656,1.1628692901973208,1.1589869064706018,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-0.5037576729981889,0.1308933530941583,0.2003168039070497,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,False
0,-1.2774445836787656,0.17410007509847744,0.17348464139576844,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0.47353105628253944,1.5533915852363596,1.5551076221078235,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.2367242199587352,0.8388188751649267,1.0024659584881284,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False
0,-0.7888002190384014,0.179085466098976,0.22890719928944028,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.748079855318371,0.14751132309581955,0.08984117183899668,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
0,-0.8295205827584317,-0.5172074769706297,-0.5686786190114276,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,-0.9924020376385531,-0.6518130339840859,-0.3300324822727179,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0.14776814652229667,0.9950277931805424,1.0867535471723997,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,-1.1145631287986442,0.50313588113137,0.13340202826163208,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.4223169455581282,-0.45405919096431707,-0.288925970681361,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0.3920903288424788,-1.0373499380226265,-1.0054111053888282,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True
0,-1.0738427650786138,-1.502653098069141,-1.4668107252918112,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,-0.2594354906780068,0.6992279271509723,0.6495453024755505,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
0,1.002895784642934,-0.8462432830035223,-0.9182536927079191,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0.9621754209229036,0.014567563082529699,-0.0677741213958105,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0,-1.2774445836787656,0.4948268961305394,0.4931517626721431,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1,-0.6666391278783103,0.8903345821700764,1.0431489826661124,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
0,-0.5851984004382496,1.0066603721817051,0.9453233901770669,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False
1,-0.4223169455581282,0.1657910900976468,0.18161559973252045,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True
0,0.9621754209229036,-1.3397969920528607,-1.3255613160108277,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True
0,-1.1552834925186746,0.12923155609399228,0.018205923159187554,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False
1,-0.2594354906780068,-1.5109620830699715,-1.5029521787535083,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
1,0.06632741908223598,-0.28289409994720643,-0.42478294720452964,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,1.0436161483629645,0.4998122871310375,0.440121403175071,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,-0.2594354906780068,0.142525932095321,0.1679423856064014,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,-0.015113308357824713,1.2160467942026365,1.306915765377318,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
0,-1.1552834925186746,0.6659919871476498,0.9345573990459967,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0,-1.2774445836787656,0.3070438351117673,0.30598914762431745,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,-1.0331224013585834,0.6510358141461546,0.7397047903331216,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False
0,0.8400143297628127,-1.461108173064988,-1.506697498432465,True,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,-1.1960038562387048,-1.1420431490330922,-1.238240452047564,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0,1.4100994218432374,-1.4893587220678117,-1.4967890457930215,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False
0,-0.13727439951791576,-0.31280644595019663,-0.27548860147605214,True,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False
0,-1.2774445836787656,-1.4993295040688086,-1.4944158307560924,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-0.9516816739185228,-1.4926823160681442,-1.4872385033353792,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
0,-1.2367242199587352,-0.6700928009859131,-0.8111894705151365,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,-1.2774445836787656,-1.3132082400502028,-1.3089095220361238,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,-0.5851984004382496,-1.4843733310673135,-1.4058034422157502,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,1.5322605130033284,-0.5437962289732878,-0.5161066674479516,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False
1,1.5729808767233588,-1.4943441130683104,-1.4975418173466954,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0.47353105628253944,0.9368648981747281,0.9586491274511871,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,-1.2367242199587352,0.19736523310080326,0.1850787856907663,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,-1.1552834925186746,0.4383257981248911,0.38507777477948274,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,-1.1960038562387048,-0.32111543095102724,-0.4376923935834138,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1,-0.1779947632379461,-0.010359391919962149,0.0641684237572156,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False
0,-0.13727439951791576,0.3502505571160864,0.44009284616941785,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,1.4508197855632678,-0.8263017190015288,-0.7831053352795634,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1,-0.9516816739185228,1.1528985081963241,1.2386736442441595,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,True,False,False
0,1.5729808767233588,1.438727592224897,1.3688945732037852,False,False,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False
1,0.06632741908223598,0.9800716201790471,0.9895077972172482,True,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,True,False
0,0.9621754209229036,1.1811490571991479,1.1758161618375758,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False
1,-1.2774445836787656,-1.2982520670487077,-1.2940027650854118,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,-0.30015585439803716,0.37850110611891075,0.4954043392780284,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False
